publicid,eventtype,datetime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2017p331144,,2017-05-03T12:33:34.206Z,2017-05-03T12:35:25.043Z,173.8661891,-42.17483003,2.283297261,26.5625,M,,NonLinLoc,,automatic,nz3drx,16,16,3,0.3430100997,156.1386685,0.7390853826,0
2017p331134,,2017-05-03T12:28:16.236Z,2017-05-03T12:30:03.008Z,172.7993939,-42.65788875,2.370376164,13.4375,M,,NonLinLoc,,automatic,nz3drx,12,12,3,0.3545773076,84.69305229,0.6198242799,0
2017p331125,,2017-05-03T12:23:38.528Z,2017-05-03T12:25:55.979Z,168.4354429,-44.38986132,2.550013415,5.46875,M,,NonLinLoc,,automatic,nz3drx,13,13,2,0.3920751918,166.0315346,1.57083829,0
2017p331103,,2017-05-03T12:11:53.066Z,2017-05-03T12:14:04.994Z,173.6523426,-42.26705084,2.58197432,17.65625,M,,NonLinLoc,,automatic,nz3drx,18,18,8,0.1713728238,152.1740313,0.8418833713,0
2017p330978,earthquake,2017-05-03T11:05:23.019Z,2017-05-03T20:17:39.022Z,167.1520844,-45.48744202,3.469542005,54.99244308,M,,LOCSAT,confirmed,manual,iasp91,27,14,7,0.02275286242,156.8418984,0.7308571663,0
2017p330927,,2017-05-03T10:38:01.226Z,2017-05-03T10:40:05.669Z,173.6133078,-42.19916456,1.995796982,27.03125,M,,NonLinLoc,,automatic,nz3drx,10,10,3,0.2240117723,149.4009818,0.4514107325,0
2017p330915,,2017-05-03T10:31:59.693Z,2017-05-03T10:34:26.824Z,174.9976475,-40.15816794,2.381370742,25.15625,M,,NonLinLoc,,automatic,nz3drx,27,27,13,0.2458748017,110.3853217,0.5700747649,0
2017p330913,,2017-05-03T10:30:28.144Z,2017-05-03T10:32:42.877Z,176.5592755,-40.445042,2.34123957,24.21875,M,,NonLinLoc,,automatic,nz3drx,24,24,14,0.06682842846,187.6487136,0.5301554386,0
2017p330909,,2017-05-03T10:28:47.468Z,2017-05-03T10:30:52.939Z,174.1174638,-41.79008701,1.669193535,19.53125,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.08252045234,148.4001546,0.3572284775,0
2017p330743,,2017-05-03T09:00:18.509Z,2017-05-03T09:02:31.084Z,178.6529992,-37.78506885,2.341053531,32.1875,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.1930503154,259.0342139,0.7661636729,0
2017p330709,,2017-05-03T08:42:01.989Z,2017-05-03T08:44:53.481Z,175.9383426,-39.34371385,2.529763454,55.859375,M,,NonLinLoc,,automatic,nz3drx,74,74,43,0.1590677127,30.85129857,0.6822673509,0
2017p330630,,2017-05-03T08:00:06.960Z,2017-05-03T08:02:46.576Z,176.2191335,-38.03621279,2.879004056,182.1875,M,,NonLinLoc,,automatic,nz3drx,53,53,23,0.1372481904,89.64331322,2.038572555,0
2017p330446,,2017-05-03T06:21:52.899Z,2017-05-03T06:23:40.514Z,174.2124407,-41.67192005,1.757297527,12.734375,M,,NonLinLoc,,automatic,nz3drx,16,16,5,0.07876451698,108.006567,0.4400964675,0
2017p330422,,2017-05-03T06:09:42.750Z,2017-05-03T06:11:01.710Z,176.0109584,-40.92373764,1.287800047,20.9375,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.1454981568,123.3431489,0.300870991,0
2017p330399,,2017-05-03T05:57:06.575Z,2017-05-03T05:59:47.730Z,177.0154234,-38.03918463,2.867480822,105.78125,M,,NonLinLoc,,automatic,nz3drx,57,57,32,0.2312227776,98.84049247,1.219970415,0
2017p330300,,2017-05-03T05:05:07.508Z,2017-05-03T05:07:44.271Z,177.4879601,-38.23873181,2.269981708,70.625,M,,NonLinLoc,,automatic,nz3drx,23,23,9,0.1006524884,208.418408,2.125677924,0
2017p330254,,2017-05-03T04:40:16.582Z,2017-05-03T04:42:24.320Z,175.842609,-40.62949764,2.409542729,25.390625,M,,NonLinLoc,,automatic,nz3drx,28,28,19,0.1237684701,63.36215034,0.5016957647,0
2017p330220,,2017-05-03T04:21:24.016Z,2017-05-03T04:23:42.691Z,174.2524227,-41.6313877,2.578278788,8.984375,M,,NonLinLoc,,automatic,nz3drx,29,29,13,0.1231000809,116.4000693,0.8701205437,0
2017p330132,,2017-05-03T03:34:35.282Z,2017-05-03T03:36:47.377Z,173.47444,-40.82498116,2.423361447,156.875,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.6987805031,172.1244532,1.526106812,0
2017p330017,earthquake,2017-05-03T02:33:12.617Z,2017-05-04T05:37:11.825Z,175.0472819,-39.2032181,1.927799143,25.390625,M,,NonLinLoc,confirmed,manual,nz3drx,20,17,9,0.2356025836,102.8663213,0.2695252153,0
2017p329987,earthquake,2017-05-03T02:18:05.989Z,2017-05-04T05:41:42.067Z,175.6930411,-39.31333349,1.198083475,5.1171875,M,,NonLinLoc,confirmed,manual,nz3drx,10,10,6,0.05258580464,121.0540779,0.05063699767,0
2017p329962,,2017-05-03T02:03:52.601Z,2017-05-03T02:05:37.234Z,178.1701374,-37.99743984,2.347831446,5.234375,M,,NonLinLoc,,automatic,nz3drx,12,12,9,0.09933635854,91.03120512,0.3800582373,0
2017p329648,,2017-05-02T23:16:56.419Z,2017-05-02T23:19:16.209Z,168.7195362,-44.28579727,2.804676587,5.9375,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.2139143575,135.28626,2.159275857,0
2017p329478,,2017-05-02T21:45:57.352Z,2017-05-02T21:48:06.931Z,175.7542598,-39.7507551,1.835362809,10.15625,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.3423200002,150.0762109,1.13130203,0
2017p329327,earthquake,2017-05-02T20:25:26.399Z,2017-05-04T05:54:24.936Z,175.7893482,-38.81859929,1.402385245,8.8671875,M,,NonLinLoc,confirmed,manual,nz3drx,19,17,10,0.05191189973,116.8508299,0.3721759199,0
2017p329237,,2017-05-02T19:37:43.153Z,2017-05-02T19:40:44.111Z,175.2527069,-41.51236587,2.747417039,14.609375,M,,NonLinLoc,,automatic,nz3drx,39,39,18,0.09484775976,163.8463507,1.097254179,0
2017p329159,,2017-05-02T18:56:05.472Z,2017-05-02T18:58:29.359Z,175.8026522,-38.18671127,2.441817134,14.375,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.2554387764,218.0967423,1.352863488,0
2017p328974,,2017-05-02T17:17:40.892Z,2017-05-02T17:20:46.188Z,174.4256996,-41.67067703,3.010681748,15.3125,M,,NonLinLoc,,automatic,nz3drx,57,57,31,0.1782020776,137.9801203,2.024735662,0
2017p328956,,2017-05-02T17:07:57.649Z,2017-05-02T17:10:09.076Z,174.0929892,-41.9111617,2.350327749,18.125,M,,NonLinLoc,,automatic,nz3drx,20,20,9,0.185088563,158.9352341,0.570471277,0
2017p328939,earthquake,2017-05-02T16:59:00.563Z,2017-05-04T05:27:10.859Z,177.3724534,-37.51372502,1.840933537,10.15625,M,,NonLinLoc,confirmed,manual,nz3drx,14,11,6,0.146861665,202.2953217,1.033000599,0
2017p328879,,2017-05-02T16:26:55.746Z,2017-05-02T16:30:13.800Z,175.2505196,-41.50563143,2.649708698,15.078125,M,,NonLinLoc,,automatic,nz3drx,37,37,19,0.08812166831,145.2196232,1.138616558,0
2017p328848,,2017-05-02T16:10:35.371Z,2017-05-02T16:14:13.679Z,173.5698909,-42.31471427,2.809657027,26.09375,M,,NonLinLoc,,automatic,nz3drx,32,32,12,0.1039523189,138.3979012,1.56372175,0
2017p328787,,2017-05-02T15:37:47.626Z,2017-05-02T15:40:17.445Z,172.501968,-42.77784061,2.334378865,11.09375,M,,NonLinLoc,,automatic,nz3drx,23,23,7,0.1695362704,59.01435526,0.8014976474,0
2017p328783,,2017-05-02T15:35:42.024Z,2017-05-02T15:38:08.350Z,172.4814238,-42.78726492,2.650246021,12.96875,M,,NonLinLoc,,automatic,nz3drx,15,15,4,0.1544808138,59.10605114,0.6574683337,0
2017p328771,,2017-05-02T15:29:36.724Z,2017-05-02T15:31:57.218Z,170.8892014,-43.16397487,2.204629242,7.8125,M,,NonLinLoc,,automatic,nz3drx,11,11,2,0.143488429,76.74031678,0.8225886152,0
2017p328700,,2017-05-02T14:51:28.668Z,2017-05-02T14:54:09.131Z,177.5530148,-37.57099706,1.620851661,60.3125,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.2532055494,202.9634559,0.7612559993,0
2017p328696,,2017-05-02T14:49:51.270Z,2017-05-02T14:52:08.277Z,177.5317854,-37.43038664,2.318770054,43.4375,M,,NonLinLoc,,automatic,nz3drx,21,21,6,0.3734794605,220.1209127,1.223638647,0
2017p328657,,2017-05-02T14:28:56.163Z,2017-05-02T14:30:02.383Z,175.8000222,-41.09919066,1.674895065,18.59375,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.06810122426,127.8066807,0.2000670072,0
2017p328622,,2017-05-02T14:10:16.025Z,2017-05-02T14:13:01.167Z,178.0207156,-37.8054259,2.690704408,13.4375,M,,NonLinLoc,,automatic,nz3drx,48,48,24,0.0753612436,167.6132437,2.033979634,0
2017p328613,,2017-05-02T14:05:21.727Z,2017-05-02T14:06:51.444Z,173.2293885,-41.20824378,1.864185116,73.4375,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.1129817062,139.4175005,0.8541663247,0
2017p328597,earthquake,2017-05-02T13:56:46.372Z,2017-05-04T05:44:25.317Z,174.8865765,-39.22500799,2.715682291,25.390625,M,,NonLinLoc,confirmed,automatic,nz3drx,68,68,42,0.1389891517,39.55207839,0.8747528067,0
2017p328569,,2017-05-02T13:41:46.544Z,2017-05-02T13:43:43.647Z,176.8918334,-39.6617966,1.558651,37.34375,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.1352778039,96.76495519,0.392575871,0
2017p328490,,2017-05-02T12:59:58.203Z,2017-05-02T13:02:22.261Z,172.7410502,-42.70461366,2.46138421,15.78125,M,,NonLinLoc,,automatic,nz3drx,17,17,5,0.3400372216,76.72902924,0.5470188211,0
2017p328481,earthquake,2017-05-02T12:54:51.858Z,2017-05-04T05:45:46.323Z,175.7407557,-39.47108727,1.042850572,16.484375,M,,NonLinLoc,confirmed,manual,nz3drx,19,17,7,0.06359781235,126.6124708,0.1884292502,0
2017p328285,,2017-05-02T11:10:13.333Z,2017-05-02T11:12:42.518Z,176.0517639,-38.4644685,2.209152655,129.6875,M,,NonLinLoc,,automatic,nz3drx,55,55,22,0.4207404016,69.97519945,1.395327062,0
2017p328258,,2017-05-02T10:56:03.378Z,2017-05-02T10:58:31.715Z,166.6805095,-46.28768335,3.020483817,14.375,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.1201125924,235.440626,1.145049757,0
2017p328190,,2017-05-02T10:19:53.308Z,2017-05-02T10:22:13.320Z,173.6239651,-40.49234279,2.226743693,95.9375,M,,NonLinLoc,,automatic,nz3drx,29,29,8,0.3824472139,124.5719936,0.7886381859,0
2017p328189,,2017-05-02T10:19:18.798Z,2017-05-02T10:20:56.167Z,177.0174411,-37.90760187,1.70208177,62.1875,M,,NonLinLoc,,automatic,nz3drx,12,12,3,0.3580845855,156.4626461,0.6449670948,0
2017p328030,earthquake,2017-05-02T08:54:32.853Z,2017-05-04T05:47:38.388Z,175.7059547,-39.46252887,0.6936865134,18.59375,M,,NonLinLoc,confirmed,manual,nz3drx,14,11,5,0.06602362925,228.4971699,0.2611510576,0
2017p327991,,2017-05-02T08:33:42.223Z,2017-05-02T08:35:54.760Z,173.7687457,-42.24040356,2.004732752,20.46875,M,,NonLinLoc,,automatic,nz3drx,16,16,4,0.2451937914,166.2244723,0.9109653949,0
2017p327858,,2017-05-02T07:23:11.814Z,2017-05-02T07:24:57.134Z,176.0882224,-40.99270768,1.726566602,11.5625,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.1215475724,185.5492118,0.2268689664,0
2017p327832,,2017-05-02T07:09:20.883Z,2017-05-02T07:12:08.071Z,174.104444,-41.77385564,2.368521361,13.671875,M,,NonLinLoc,,automatic,nz3drx,28,28,16,0.08522026681,139.3078506,0.6928711181,0
2017p327825,,2017-05-02T07:05:17.603Z,2017-05-02T07:07:39.518Z,174.3751126,-41.72090463,2.06498025,12.03125,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.1242735326,156.8003714,0.4959856987,0
2017p327794,,2017-05-02T06:48:57.393Z,2017-05-02T06:51:54.694Z,173.2499572,-42.58914208,2.474811237,25.15625,M,,NonLinLoc,,automatic,nz3drx,27,27,10,0.2751402276,138.9251827,0.8706800952,0
2017p327782,,2017-05-02T06:42:30.004Z,2017-05-02T06:44:43.648Z,173.9288859,-40.40135097,2.098702187,26.5625,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.4020997674,114.5499402,0.5540386875,0
2017p327735,,2017-05-02T06:17:16.001Z,2017-05-02T06:20:31.481Z,174.269756,-41.76452349,3.064362409,20.46875,M,,NonLinLoc,,automatic,nz3drx,64,64,37,0.04363138511,134.4875008,1.729580013,0
2017p327707,,2017-05-02T06:02:27.160Z,2017-05-02T06:04:14.268Z,174.9273789,-40.09768368,2.081177184,30.3125,M,,NonLinLoc,,automatic,nz3drx,22,22,8,0.3451045387,140.849125,0.2811862069,0
2017p327643,,2017-05-02T05:28:40.322Z,2017-05-02T05:30:52.794Z,178.3340877,-38.30312644,2.564974426,19.53125,M,,NonLinLoc,,automatic,nz3drx,14,14,11,0.2129501417,193.3733229,0.468325938,0
2017p327573,,2017-05-02T04:51:20.002Z,2017-05-02T04:53:24.772Z,176.857449,-39.11667003,1.659913783,26.796875,M,,NonLinLoc,,automatic,nz3drx,15,15,8,0.04304401251,71.5975072,0.3537521028,0
2017p327505,,2017-05-02T04:14:43.023Z,2017-05-02T04:16:03.582Z,171.0732473,-43.16090789,1.680860969,11.09375,M,,NonLinLoc,,automatic,nz3drx,10,10,3,0.2616675094,102.0833702,0.5093245736,0
2017p327451,,2017-05-02T03:46:16.959Z,2017-05-02T03:48:48.439Z,176.3112313,-38.56579511,2.091340926,154.0625,M,,NonLinLoc,,automatic,nz3drx,36,36,12,0.4937237227,164.8726442,1.560723655,0
2017p327417,,2017-05-02T03:28:17.600Z,2017-05-02T03:30:23.310Z,176.2701218,-40.11637006,1.591885736,34.53125,M,,NonLinLoc,,automatic,nz3drx,20,20,9,0.1411252439,58.48341038,0.7664197817,0
2017p327378,,2017-05-02T03:06:59.464Z,2017-05-02T03:08:33.701Z,171.7300542,-43.13300357,1.730900274,10.15625,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.2977908205,108.0377302,0.6273029705,0
2017p327373,,2017-05-02T03:04:48.852Z,2017-05-02T03:06:41.439Z,175.2962636,-39.48844997,1.284212762,71.5625,M,,NonLinLoc,,automatic,nz3drx,20,20,11,0.1706981226,167.2825276,1.323778684,0
2017p327364,,2017-05-02T02:59:33.938Z,2017-05-02T03:02:09.841Z,176.1748497,-40.2601927,2.336029477,5.46875,M,,NonLinLoc,,automatic,nz3drx,22,22,14,0.04122223426,192.9851359,1.540119436,0
2017p327363,,2017-05-02T02:59:00.995Z,2017-05-02T03:00:42.682Z,177.1333012,-38.71934357,2.297772678,5.46875,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.2037260812,218.3867577,1.061330938,0
2017p327359,,2017-05-02T02:57:14.773Z,2017-05-02T02:59:43.755Z,176.5261824,-38.64906639,2.263073634,85.625,M,,NonLinLoc,,automatic,nz3drx,39,39,21,0.2063164456,126.772257,1.519166376,0
2017p327270,,2017-05-02T02:09:54.729Z,2017-05-02T02:11:59.271Z,173.1303582,-42.5923543,2.236756439,21.40625,M,,NonLinLoc,,automatic,nz3drx,10,10,3,0.3496160923,130.9114445,0.3982688898,0
2017p327252,,2017-05-02T02:00:16.581Z,2017-05-02T02:34:20.547Z,172.971986,-41.35419488,2.313187058,90.3125,M,,NonLinLoc,,automatic,nz3drx,27,27,10,0.1666050739,73.12552975,0.7093685328,0
2017p327201,,2017-05-02T01:33:16.923Z,2017-05-02T01:35:47.537Z,167.7208135,-45.03744031,3.046571828,68.75,M,,NonLinLoc,,automatic,nz3drx,12,12,2,0.5664038285,175.3181584,0.8588369063,0
2017p327200,,2017-05-02T01:32:15.749Z,2017-05-02T01:35:14.358Z,173.7844388,-42.29926217,2.733734709,26.5625,M,,NonLinLoc,,automatic,nz3drx,30,30,18,0.2164115327,148.7343421,0.9752182546,0
2017p327154,,2017-05-02T01:07:57.193Z,2017-05-02T01:09:23.352Z,176.8228203,-39.85801436,1.651702678,18.125,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.07582475527,166.4127055,0.4096088067,0
2017p327134,,2017-05-02T00:57:22.015Z,2017-05-02T00:59:26.283Z,176.7948197,-38.02069359,2.133949707,67.8125,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.2523478789,131.6765771,0.6977238566,0
2017p327009,,2017-05-01T23:50:55.199Z,2017-05-01T23:53:07.761Z,178.0640072,-37.84341362,2.271023731,66.875,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.02600331212,153.1341846,1.124954562,0
2017p326970,,2017-05-01T23:30:00.899Z,2017-05-01T23:32:33.673Z,176.882273,-39.75149231,2.010320957,33.59375,M,,NonLinLoc,,automatic,nz3drx,23,23,12,0.04490816264,126.4004939,0.6514409471,0
2017p326966,,2017-05-01T23:27:52.808Z,2017-05-01T23:29:24.383Z,178.6275185,-37.81092285,2.032068119,26.5625,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.1685368973,252.9397892,0.5097355116,0
2017p326905,,2017-05-01T22:55:19.737Z,2017-05-01T22:58:45.449Z,177.4398163,-37.71575823,2.969505227,55.15625,M,,NonLinLoc,,automatic,nz3drx,60,60,38,0.2723663182,123.8920252,0.9012455711,0
2017p326766,,2017-05-01T21:41:12.453Z,2017-05-01T21:43:38.588Z,167.458609,-45.42178669,2.732764046,41.5625,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.2158608432,122.5352384,0.8285692138,0
2017p326762,,2017-05-01T21:40:22.620Z,2017-05-01T21:42:09.220Z,175.7213498,-39.45882785,1.52909634,19.296875,M,,NonLinLoc,,automatic,nz3drx,31,31,18,0.05662338773,48.01853033,0.1907203946,0
2017p326684,earthquake,2017-05-01T20:57:14.888Z,2017-05-01T23:33:06.155Z,173.6727142,-41.99843216,2.281215484,6.623046875,M,,LOCSAT,confirmed,manual,iasp91,32,20,9,0.3213477135,114.7876434,0.6798513098,0
2017p326535,,2017-05-01T19:38:08.509Z,2017-05-01T19:40:28.865Z,168.2660067,-44.64775327,2.5213729,65.9375,M,,NonLinLoc,,automatic,nz3drx,15,15,5,0.2416915005,127.144457,0.6358359649,0
2017p326518,,2017-05-01T19:29:00.717Z,2017-05-01T19:36:10.185Z,173.5497272,-42.36252294,2.795043131,29.375,M,,NonLinLoc,,automatic,nz3drx,39,39,19,0.05410143299,133.47445,1.162100244,0
2017p326458,,2017-05-01T18:57:04.940Z,2017-05-01T18:59:40.610Z,173.798159,-42.29131827,2.601364845,29.84375,M,,NonLinLoc,,automatic,nz3drx,31,31,13,0.2293046622,148.9380977,0.9536603607,0
2017p326416,,2017-05-01T18:34:46.717Z,2017-05-01T18:36:11.611Z,177.2592351,-37.94508677,1.825564222,61.25,M,,NonLinLoc,,automatic,nz3drx,10,10,2,0.3289893942,112.9666315,0.662060745,0
2017p326403,,2017-05-01T18:27:32.222Z,2017-05-01T18:33:43.949Z,177.551775,-37.82419639,2.607515097,39.6875,M,,NonLinLoc,,automatic,nz3drx,66,66,26,0.168164146,109.5294062,0.9433904748,0
2017p326396,,2017-05-01T18:24:08.962Z,2017-05-01T18:25:54.944Z,172.9471003,-41.68564332,1.991674197,9.21875,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.08456605649,84.43406227,0.3704956899,0
2017p326361,,2017-05-01T18:05:38.151Z,2017-05-01T18:07:57.465Z,178.0594828,-37.37687972,1.744086211,48.125,M,,NonLinLoc,,automatic,nz3drx,11,11,2,0.2633313402,250.1561148,0.8878065011,0
2017p326320,,2017-05-01T17:43:36.110Z,2017-05-01T17:46:04.339Z,174.8504322,-40.08703037,1.961795903,25.15625,M,,NonLinLoc,,automatic,nz3drx,21,21,6,0.3484764114,153.362644,0.5666804515,0
2017p326321,,2017-05-01T17:43:17.964Z,2017-05-01T17:45:41.822Z,173.4669531,-42.14149587,2.333927008,13.90625,M,,NonLinLoc,,automatic,nz3drx,11,11,4,0.2792726662,115.9040788,1.044189259,0
2017p326290,earthquake,2017-05-01T17:27:31.041Z,2017-05-01T21:57:09.989Z,175.722054,-38.92074297,1.852125696,7.2265625,M,,NonLinLoc,confirmed,manual,nz3drx,23,20,10,0.06621854645,66.20739011,0.396434163,0
2017p326289,,2017-05-01T17:27:07.837Z,2017-05-01T17:29:00.371Z,176.7081114,-39.97287696,1.697664616,16.71875,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.129779596,79.68435139,0.8139941027,0
2017p326194,,2017-05-01T16:36:26.552Z,2017-05-01T16:38:26.076Z,176.9216758,-39.77601115,2.193413841,40.15625,M,,NonLinLoc,,automatic,nz3drx,39,39,21,0.04109011612,145.4913027,0.6548774418,0
2017p326153,,2017-05-01T16:14:42.893Z,2017-05-01T16:17:22.427Z,173.5138217,-42.1595512,2.634419884,23.28125,M,,NonLinLoc,,automatic,nz3drx,33,33,16,0.256963923,114.5240927,1.233434881,0
2017p326152,,2017-05-01T16:13:59.266Z,2017-05-01T16:15:32.706Z,177.4140032,-37.79992896,1.715017375,65.9375,M,,NonLinLoc,,automatic,nz3drx,14,14,2,0.2589732733,165.695446,0.5602999208,0
2017p326108,,2017-05-01T15:50:45.221Z,2017-05-01T15:52:29.554Z,174.1219669,-41.76018844,1.780689668,12.03125,M,,NonLinLoc,,automatic,nz3drx,15,15,3,0.06942268231,131.6519229,0.3431194772,0
2017p326095,,2017-05-01T15:43:50.215Z,2017-05-01T15:45:51.507Z,174.3155297,-41.70581011,1.706265989,12.96875,M,,NonLinLoc,,automatic,nz3drx,14,14,4,0.08862222664,160.6716665,0.283795053,0
2017p326088,,2017-05-01T15:40:07.748Z,2017-05-01T15:42:04.276Z,174.300015,-41.68533584,1.72187271,7.34375,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.09227534429,158.0606047,0.4426965896,0
2017p325968,,2017-05-01T14:35:58.333Z,2017-05-01T14:39:12.050Z,172.8416508,-42.6674583,2.400785544,17.65625,M,,NonLinLoc,,automatic,nz3drx,25,25,7,0.3318111149,90.7118048,0.9831000407,0
2017p325937,,2017-05-01T14:19:37.604Z,2017-05-01T14:23:13.949Z,173.0541709,-42.41321428,2.732323732,59.84375,M,,NonLinLoc,,automatic,nz3drx,48,48,20,0.3578721969,91.04081111,0.7184933951,0
2017p325908,,2017-05-01T14:04:07.548Z,2017-05-01T14:11:43.685Z,174.402002,-41.74838427,3.505260253,22.34375,M,,NonLinLoc,,automatic,nz3drx,85,85,54,0.1402880985,137.3783273,1.677704512,0
2017p325899,,2017-05-01T13:59:13.823Z,2017-05-01T14:01:45.333Z,176.4758707,-37.73080265,2.380523962,114.6875,M,,NonLinLoc,,automatic,nz3drx,34,34,12,0.7143218901,139.3650602,1.501886766,0
2017p325892,,2017-05-01T13:55:27.482Z,2017-05-01T13:57:25.437Z,176.6779858,-38.66538991,1.52884563,50.46875,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.221769243,69.37979383,0.3995228927,0
2017p325883,,2017-05-01T13:50:52.775Z,2017-05-01T13:53:05.456Z,177.5673695,-38.38945366,2.169652654,57.03125,M,,NonLinLoc,,automatic,nz3drx,31,31,13,0.06061360521,53.86382056,0.5055895475,0
2017p325869,,2017-05-01T13:43:20.207Z,2017-05-01T13:45:11.266Z,174.1095501,-41.80153361,1.88561061,22.8125,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.09357098079,155.8070459,0.4684081133,0
2017p325856,,2017-05-01T13:36:12.304Z,2017-05-01T13:38:09.622Z,170.0943087,-43.64425709,2.005152513,5.46875,M,,NonLinLoc,,automatic,nz3drx,13,13,2,0.2340096327,87.52175691,0.612843835,0
2017p325816,earthquake,2017-05-01T13:15:13.752Z,2017-05-01T21:58:19.911Z,175.7014339,-38.90760788,1.394599953,6.5234375,M,,NonLinLoc,confirmed,manual,nz3drx,23,20,12,0.06849168248,117.3322236,0.3185446868,0
2017p325802,,2017-05-01T13:07:32.986Z,2017-05-01T13:09:23.115Z,174.2414349,-41.74701003,1.7169704,15.78125,M,,NonLinLoc,,automatic,nz3drx,16,16,7,0.0208460145,159.8470827,0.3805990447,0
2017p325756,,2017-05-01T12:43:12.726Z,2017-05-01T12:45:53.268Z,173.5583929,-42.23094018,2.629873129,28.90625,M,,NonLinLoc,,automatic,nz3drx,25,25,10,0.1856739942,130.8914858,0.6485033754,0
2017p325734,,2017-05-01T12:31:34.795Z,2017-05-01T12:33:25.515Z,175.6690609,-40.60764914,1.103045192,25.859375,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.08936885817,134.5762494,0.1880150599,0
2017p325655,,2017-05-01T11:49:10.726Z,2017-05-01T11:51:15.276Z,175.0626035,-39.98834606,2.058831983,65.9375,M,,NonLinLoc,,automatic,nz3drx,34,34,8,0.2381719662,86.89646398,0.8302957115,0
2017p325651,earthquake,2017-05-01T11:47:52.675Z,2017-05-01T21:45:23.334Z,175.2928795,-39.32992945,1.013172742,27.03125,M,,NonLinLoc,confirmed,manual,nz3drx,11,8,3,0.1467311083,272.2112919,0.4308918377,0
2017p325627,,2017-05-01T11:34:12.496Z,2017-05-01T11:36:08.789Z,174.2286156,-41.08599019,1.783661409,44.84375,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.1305524758,105.6953898,0.5128473546,0
2017p325617,,2017-05-01T11:29:09.348Z,2017-05-01T11:31:11.342Z,175.2295502,-40.89969657,1.590066683,24.921875,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.09194872064,53.36540697,0.2088114938,0
2017p325540,,2017-05-01T10:47:45.034Z,2017-05-01T10:49:39.681Z,175.8458163,-40.65293271,1.558251882,24.921875,M,,NonLinLoc,,automatic,nz3drx,14,14,8,0.1274447593,81.5372004,0.1867999014,0
2017p325512,,2017-05-01T10:34:02.306Z,2017-05-01T10:36:17.426Z,174.1617039,-39.64421099,2.190167744,74.375,M,,NonLinLoc,,automatic,nz3drx,14,14,4,1.158626029,226.5930247,1.828179767,0
2017p325513,,2017-05-01T10:33:23.200Z,2017-05-01T10:35:56.851Z,178.2275391,-35.81542969,3.184021292,174.7936198,M,,NonLinLoc,,automatic,iaspei91,17,17,7,1.748955434,291.2217583,0.2405537178,0
2017p325388,,2017-05-01T09:27:17.357Z,2017-05-01T09:29:10.915Z,177.6350909,-37.44360411,2.145639656,51.875,M,,NonLinLoc,,automatic,nz3drx,12,12,4,0.3285069796,204.3934475,0.6267461904,0
2017p325385,,2017-05-01T09:25:27.342Z,2017-05-01T09:29:35.920Z,174.1384451,-41.65056035,1.635780937,19.53125,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.1142482843,76.6029363,0.4935714638,0
